Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category
ENTENG,2024,5,ALBAY,LIGAO CITY,10.0,50.0,1.0,,,,,,,,,,
ENTENG,2024,4A,LAGUNA,LILIW,1.0,1.0,1.0,,,,,,,,,,
ENTENG,2024,3,NUEVA ECIJA,LLANERA,624.0,2318.0,12.0,,,,,,,,,,
ENTENG,2024,8,NORTHERN SAMAR,LOPE DE VEGA,4518.0,16227.0,22.0,,,,,,,4562.0,3114404,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,QUEZON,LOPEZ,41.0,150.0,6.0,,,,,,,,,,
ENTENG,2024,4A,LAGUNA,LOS BAÑOS,10.0,25.0,1.0,,,,,,,,,,
ENTENG,2024,3,PAMPANGA,LUBAO,10386.0,34452.0,34.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,LUPI,2740.0,8968.0,33.0,,,,,,,,,,
ENTENG,2024,1,PANGASINAN,MABINI,1.0,7.0,1.0,,,,1.0,0.0,1.0,,,,
ENTENG,2024,4A,LAGUNA,MABITAC,535.0,2010.0,13.0,,,,1.0,5.0,6.0,50.0,474723.18,"['FINANCIAL', 'HYGIENE KIT']","['FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
ENTENG,2024,3,PAMPANGA,MACABEBE,24888.0,84132.0,25.0,,,,,,,4000.0,3079040,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,QUEZON,MACALELON,256.0,1009.0,16.0,,,,0.0,6.0,6.0,0.0,507679.74,,
ENTENG,2024,2,QUIRINO,MADDELA,34.0,114.0,7.0,,,,,,,32.0,14400,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,SORSOGON,MAGALLANES,18.0,89.0,1.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,MAGARAO,4320.0,17421.0,11.0,,,,1.0,1.0,2.0,,,,
ENTENG,2024,4A,LAGUNA,MAGDALENA,24.0,99.0,3.0,,,,0.0,1.0,1.0,,,,
ENTENG,2024,Ncr,NCR,MALABON CITY,500.0,2195.0,5.0,,,,,,,500.0,360818.47,['FOOD ITEM'],['FAMILY FOOD PACK']
ENTENG,2024,1,PANGASINAN,MALASIQUI,16.0,49.0,2.0,,,,,,,0.0,35142,['VARIOUS'],['OTHERS']
ENTENG,2024,5,ALBAY,MALILIPOT,2.0,3.0,1.0,,,,,,,,,,
ENTENG,2024,3,BULACAN,MALOLOS CITY,338.0,1417.0,4.0,,,,,,,,,,
ENTENG,2024,1,PANGASINAN,MANGATAREM,1463.0,5285.0,12.0,,,,,,,,,,
ENTENG,2024,Ncr,NCR,MANILA,1062.0,5289.0,5.0,,,,,,,1062.0,743660.68,['FOOD ITEM'],['FAMILY FOOD PACK']
ENTENG,2024,8,NORTHERN SAMAR,MAPANAS,1894.0,7119.0,13.0,,,,,,,549.0,334890,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,Ncr,NCR,MARIKINA,52500.0,211659.0,10.0,,,,,,,52500.0,35342820,['FOOD ITEM'],['FAMILY FOOD PACK']
ENTENG,2024,3,BULACAN,MARILAO,43.0,146.0,5.0,,,,,,,,,,
ENTENG,2024,3,BATAAN,MARIVELES,69.0,199.0,1.0,,,,,,,,,,
ENTENG,2024,3,PAMPANGA,MASANTOL,24131.0,65072.0,26.0,,,,,,,,,,
ENTENG,2024,5,MASBATE,MASBATE CITY,9.0,52.0,1.0,,,,,,,0.0,4000,['HOT MEAL'],['READY TO EAT FOOD']
ENTENG,2024,3,ZAMBALES,MASINLOC,35.0,98.0,3.0,,,,,,,,,,
ENTENG,2024,5,SORSOGON,MATNOG,331.0,333.0,1.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES NORTE,MERCEDES,4227.0,21036.0,14.0,,,,1.0,0.0,1.0,107.0,87664.45,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
ENTENG,2024,3,PAMPANGA,MEXICO,91.0,359.0,1.0,,,,,,,,,,
ENTENG,2024,3,BULACAN,MEYCAUAYAN,6334.0,19732.0,14.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,MILAOR,8648.0,34376.0,20.0,,,,,,,4142.0,2814789,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
ENTENG,2024,5,CAMARINES SUR,MINALABAC,5731.0,22506.0,24.0,,,,,,,3500.0,2382025,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,PAMPANGA,MINALIN,15442.0,39871.0,15.0,,,,,,,,,,
ENTENG,2024,5,MASBATE,MOBO,,,,,,,0.0,2.0,2.0,,,,
ENTENG,2024,3,TARLAC,MONCADA,177.0,462.0,3.0,,,,,,,470.0,36414,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,8,NORTHERN SAMAR,MONDRAGON,16.0,55.0,2.0,,,,,,,,,,
ENTENG,2024,5,MASBATE,MONREAL,12.0,43.0,1.0,,,,,,,,,,
ENTENG,2024,4A,RIZAL,MONTALBAN,1609.0,6371.0,8.0,,,,3.0,0.0,3.0,,,,
ENTENG,2024,3,BATAAN,MORONG,6.0,22.0,1.0,,,,,,,,,,
ENTENG,2024,4A,RIZAL,MORONG,442.0,1300.0,7.0,,,,,,,442.0,2218724.23,"['FAMILY KIT', 'HYGIENE KIT']","['HYGIENE KIT', 'OTHERS']"
ENTENG,2024,4A,QUEZON,MULANAY,1892.0,8492.0,10.0,,,,,,,0.0,1378820,,
ENTENG,2024,Ncr,NCR,MUNTINLUPA,219.0,1062.0,7.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,NABUA,9820.0,39003.0,19.0,,,,,,,1053.0,730060,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,NAGA,NAGA CITY,1333.0,4565.0,25.0,,,,,,,5605.0,3346814,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
ENTENG,2024,4A,LAGUNA,NAGCARLAN,11.0,27.0,4.0,,,,0.0,1.0,1.0,0.0,3687.84,,
ENTENG,2024,4A,CAVITE,NAIC,,,,,,,4.0,2.0,6.0,,,,
ENTENG,2024,3,NUEVA ECIJA,NAMPICUAN,211.0,808.0,9.0,,,,,,,,,,
ENTENG,2024,4A,BATANGAS,NASUGBU,108.0,378.0,9.0,,,,,,,0.0,37110.72,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
ENTENG,2024,8,BILIRAN,NAVAL,3.0,7.0,1.0,,,,,,,,,,
ENTENG,2024,Ncr,NCR,NAVOTAS,183.0,686.0,4.0,,,,,,,0.0,0,,
ENTENG,2024,3,AURORA,NO BREAKDOWN,,,,,,,5.0,17.0,22.0,,,,
ENTENG,2024,3,BULACAN,NO BREAKDOWN,,,,,,,8.0,44.0,52.0,,,,
ENTENG,2024,3,PAMPANGA,NO BREAKDOWN,,,,,,,1.0,18.0,19.0,,,,
ENTENG,2024,3,ZAMBALES,NO BREAKDOWN,,,,,,,0.0,5.0,5.0,,,,
ENTENG,2024,4A,RIZAL,NO BREAKDOWN,,,,,,,,,,0.0,14155951,"['FAMILY KIT', 'FINANCIAL']","['FINANCIAL / SOCIAL ASSISTANCE', 'OTHERS']"
ENTENG,2024,5,CATANDUANES,NO BREAKDOWN,,,,,,,,,,5000.0,3354548.76,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,8,NORTHERN SAMAR,NO BREAKDOWN,,,,,,,,,,300.0,1098154,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
ENTENG,2024,Car,ABRA,NO BREAKDOWN,1042.0,4527.0,10.0,,,,,,,0.0,911030,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
ENTENG,2024,Car,BENGUET,NO BREAKDOWN,7.0,23.0,6.0,,,,,,,0.0,3000,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
ENTENG,2024,Car,MOUNTAIN PROVINCE,NO BREAKDOWN,28.0,126.0,6.0,,,,,,,0.0,15407.1,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
ENTENG,2024,3,BULACAN,NORZAGARAY,1234.0,4597.0,13.0,,,,,,,1000.0,769760,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,ALBAY,OAS,4157.0,20865.0,13.0,,,,,,,4157.0,2838455.98,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,BULACAN,OBANDO,20620.0,66368.0,11.0,,,,,,,4000.0,3234200,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,CAMARINES SUR,OCAMPO,6564.0,25515.0,14.0,,,,,,,,,,
ENTENG,2024,3,ZAMBALES,OLANGAPO CITY,173.0,539.0,2.0,,,,,,,,,,
ENTENG,2024,8,EASTERN SAMAR,ORAS,6917.0,28056.0,31.0,,,,,,,5340.0,4031313.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,BATAAN,ORION,25.0,101.0,2.0,,,,,,,,,,
ENTENG,2024,4A,QUEZON,PADRE BURGOS,4.0,17.0,2.0,,,,,,,,,,
ENTENG,2024,4A,QUEZON,PAGBILAO,11.0,54.0,2.0,,,,,,,,,,
ENTENG,2024,4A,LAGUNA,PAKIL,17.0,60.0,1.0,,,,,,,0.0,24002.22,,
ENTENG,2024,3,ZAMBALES,PALAUIG,576.0,0.0,9.0,,,,,,,2590.0,1541450.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,CAMARINES SUR,PAMPLONA,5802.0,23411.0,12.0,,,,,,,,,,
ENTENG,2024,4A,LAGUNA,PANGIL,73.0,204.0,4.0,,,,0.0,1.0,1.0,0.0,327492.44,,
ENTENG,2024,3,TARLAC,PANIQUI,49.0,177.0,3.0,,,,,,,0.0,35100,,
ENTENG,2024,4A,QUEZON,PANUKULAN,391.0,1494.0,9.0,,,,,,,,,,
ENTENG,2024,3,BULACAN,PAOMBONG,14.0,32.0,1.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES NORTE,PARACALE,2242.0,12072.0,16.0,,,,15.0,253.0,268.0,1568.0,1217245,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,Ncr,NCR,PARAÑAQUE,2010.0,7802.0,5.0,,,,,,,2010.0,1313591.98,['FOOD ITEM'],['FAMILY FOOD PACK']
ENTENG,2024,5,CAMARINES SUR,PASACAO,6830.0,28147.0,13.0,,,,0.0,1.0,1.0,135.0,102754,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
ENTENG,2024,Ncr,NCR,PASIG,5000.0,19669.0,8.0,,,,,,,5000.0,3012900,['FOOD ITEM'],['FAMILY FOOD PACK']
ENTENG,2024,1,ILOCOS NORTE,PASUQUIN,450.0,1575.0,3.0,,,,,,,,,,
ENTENG,2024,4A,QUEZON,PATNANUNGAN,50.0,207.0,2.0,,,,,,,0.0,15190,,
ENTENG,2024,3,NUEVA ECIJA,PEÑARANDA,,,,,,,,,,4000.0,3079069.35,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,QUEZON,PEREZ,78.0,246.0,10.0,,,,2.0,0.0,2.0,,,,
ENTENG,2024,4A,LAGUNA,PILA,19.0,63.0,1.0,,,,,,,0.0,5091.38,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
ENTENG,2024,3,BATAAN,PILAR,45.0,133.0,4.0,,,,,,,,,,
ENTENG,2024,5,SORSOGON,PILAR,965.0,3769.0,15.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,PILI,16663.0,71397.0,24.0,,,,0.0,1.0,1.0,1000.0,816060,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
ENTENG,2024,4A,RIZAL,PILILLA,156.0,717.0,4.0,,,,9.0,1.0,10.0,156.0,1930649.4,"['FAMILY KIT', 'HYGIENE KIT']","['HYGIENE KIT', 'OTHERS']"
ENTENG,2024,8,SAMAR,PINABACDAO,345.0,1698.0,6.0,,,,,,,690.0,232875,"['DISTILLED WATER', 'FAMILY FOOD PACK']",['FAMILY FOOD PACK']
ENTENG,2024,5,ALBAY,PIO DURAN,4122.0,10750.0,14.0,,,,,,,9578.0,7176701,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
ENTENG,2024,4A,QUEZON,PITOGO,198.0,699.0,8.0,,,,0.0,1.0,1.0,0.0,141521.92,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
ENTENG,2024,3,BULACAN,PLARIDEL,107.0,409.0,9.0,,,,,,,,,,
ENTENG,2024,4A,QUEZON,PLARIDEL,6.0,14.0,2.0,,,,0.0,6.0,6.0,,,,
ENTENG,2024,5,ALBAY,POLANGUI,953.0,3198.0,13.0,,,,,,,959.0,793663,"['FAMILY FOOD PACK', 'FAMILY TENT', 'HYGIENE KIT', 'KITCHEN KIT', 'SHELTER KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'SHELTER KIT']"
ENTENG,2024,4A,QUEZON,POLILLO,1112.0,4802.0,11.0,,,,,,,,,,
ENTENG,2024,3,PAMPANGA,PORAC,,,,,,,,,,10000.0,7460500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,CAMARINES SUR,PRESENTACION,4599.0,18474.0,14.0,,,,,,,,,,
ENTENG,2024,3,AURORA,PSWDO,,,,,,,,,,2645.0,1914811.65,,
ENTENG,2024,3,BULACAN,PULILAN,1162.0,4525.0,4.0,,,,,,,,,,
ENTENG,2024,2,NUEVA VIZCAYA,QUEZON,11.0,33.0,2.0,,,,,,,,,,
ENTENG,2024,3,NUEVA ECIJA,QUEZON,12.0,38.0,6.0,,,,,,,,,,
ENTENG,2024,4A,QUEZON,QUEZON,1.0,2.0,1.0,,,,0.0,5.0,5.0,,,,
ENTENG,2024,Ncr,NCR,QUEZON CITY,11828.0,47796.0,19.0,,,,,,,11828.0,7825728.29,['FOOD ITEM'],['FAMILY FOOD PACK']
ENTENG,2024,5,CAMARINES SUR,RAGAY,1385.0,6627.0,13.0,,,,0.0,1.0,1.0,80.0,53352.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,TARLAC,RAMOS,93.0,374.0,5.0,,,,,,,,,,
ENTENG,2024,4A,QUEZON,REAL,11.0,43.0,2.0,,,,,,,,,,
ENTENG,2024,2,ISABELA,REINA MERCEDES,2.0,12.0,1.0,,,,,,,2.0,1410.92,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,NUEVA ECIJA,RIZAL,181.0,659.0,8.0,,,,,,,,,,
ENTENG,2024,4A,RIZAL,RODRIGUEZ,,,,,,,,,,1609.0,3444465.5,,
ENTENG,2024,1,LA UNION,ROSARIO,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,690,,
ENTENG,2024,4A,CAVITE,ROSARIO,1.0,7.0,1.0,,,,,,,,,,
ENTENG,2024,8,NORTHERN SAMAR,ROSARIO,3882.0,11991.0,11.0,,,,,,,,,,
ENTENG,2024,2,ISABELA,ROXAS CITY,1189.0,4720.0,10.0,,,,,,,,,,
ENTENG,2024,Car,BENGUET,SABLAN,,,,,,,0.0,1.0,1.0,,,,
ENTENG,2024,5,CAMARINES SUR,SAGÑAY,3671.0,14674.0,9.0,,,,,,,22.0,15520.12,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,2,QUIRINO,SAGUDAY,109.0,283.0,4.0,,,,,,,118.0,60272.25,"['FAMILY FOOD PACK', 'FAMILY KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'OTHERS', 'SLEEPING KIT']"
ENTENG,2024,6,NEGROS OCCIDENTAL,SALVADOR BENEDICTO,1.0,2.0,1.0,,,,0.0,1.0,1.0,,,,
ENTENG,2024,2,ISABELA,SAN AGUSTIN,45.0,126.0,4.0,,,,,,,10.0,8086.4,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,QUEZON,SAN ANDRES,44.0,167.0,1.0,,,,,,,,,,
ENTENG,2024,5,CATANDUANES,SAN ANDRES,15.0,43.0,4.0,,,,,,,,,,
ENTENG,2024,3,ZAMBALES,SAN ANTONIO,51.0,212.0,1.0,,,,,,,2000.0,1539520,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,8,NORTHERN SAMAR,SAN ANTONIO,257.0,807.0,5.0,,,,,,,,,,
ENTENG,2024,1,PANGASINAN,SAN CARLOS,1215.0,4915.0,24.0,,,,,,,,,,
ENTENG,2024,1,ILOCOS SUR,SAN ESTEBAN,13.0,52.0,1.0,,,,0.0,2.0,2.0,,,,
ENTENG,2024,3,ZAMBALES,SAN FELIPE,1764.0,8803.0,8.0,,,,,,,1381.0,1116731.84,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,1,LA UNION,SAN FERNANDO,9.0,30.0,4.0,,,,,,,0.0,8499,,
ENTENG,2024,3,PAMPANGA,SAN FERNANDO,7555.0,29695.0,10.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,SAN FERNANDO,3793.0,15195.0,12.0,,,,,,,2319.0,1482186.1,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,QUEZON,SAN FRANCISCO,2301.0,10650.0,16.0,,,,,,,0.0,2840000,,
ENTENG,2024,2,ISABELA,SAN GUILLERMO,101.0,424.0,7.0,,,,,,,104.0,84098.56,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,BULACAN,SAN ILDEFONSO,836.0,3283.0,5.0,,,,,,,,,,
ENTENG,2024,3,NUEVA ECIJA,SAN ISIDRO,40.0,157.0,1.0,,,,,,,,,,
ENTENG,2024,8,NORTHERN SAMAR,SAN ISIDRO,4085.0,17905.0,14.0,,,,,,,3400.0,2074000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,MASBATE,SAN JACINTO,3.0,12.0,0.0,,,,,,,,,,
ENTENG,2024,3,NUEVA ECIJA,SAN JOSE,123.0,366.0,4.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,SAN JOSE,4420.0,16339.0,13.0,,,,,,,1000.0,794460,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,8,NORTHERN SAMAR,SAN JOSE,1715.0,5838.0,13.0,,,,1.0,3.0,4.0,,,,
ENTENG,2024,3,BULACAN,SAN JOSE DEL MONTE,136.0,528.0,8.0,,,,,,,130.0,96986.5,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,Ncr,NCR,SAN JUAN,4.0,12.0,1.0,,,,,,,,,,
ENTENG,2024,3,NUEVA ECIJA,SAN LEONARDO,1625.0,4325.0,9.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES NORTE,SAN LORENZO RUIZ,5.0,25.0,2.0,,,,,,,,,,
ENTENG,2024,3,AURORA,SAN LUIS,18.0,57.0,2.0,,,,,,,,,,
ENTENG,2024,3,PAMPANGA,SAN LUIS,1075.0,3913.0,13.0,,,,,,,,,,
ENTENG,2024,3,TARLAC,SAN MANUEL,80.0,286.0,1.0,,,,,,,0.0,30000,,
ENTENG,2024,3,ZAMBALES,SAN MARCELINO,1509.0,8336.0,3.0,,,,,,,,,,
ENTENG,2024,4A,RIZAL,SAN MATEO,2544.0,10372.0,10.0,,,,,,,2544.0,4645896,,
ENTENG,2024,3,BULACAN,SAN MIGUEL,14799.0,52295.0,34.0,,,,,,,4000.0,7067904,,
ENTENG,2024,5,CATANDUANES,SAN MIGUEL,833.0,1527.0,0.0,,,,,,,833.0,664592.39,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,ZAMBALES,SAN NARCISO,530.0,15.0,8.0,,,,,,,524.0,403354.24,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,QUEZON,SAN NARCISO,47.0,159.0,3.0,,,,,,,,,,
ENTENG,2024,4A,LAGUNA,SAN PEDRO CITY,339.0,1216.0,9.0,,,,,,,0.0,6475736.91,,
ENTENG,2024,8,EASTERN SAMAR,SAN POLICARPO,182.0,906.0,5.0,,,,,,,,,,
ENTENG,2024,3,BULACAN,SAN RAFAEL,2260.0,7857.0,15.0,,,,,,,,,,
ENTENG,2024,8,NORTHERN SAMAR,SAN ROQUE,1466.0,6199.0,5.0,,,,,,,1500.0,915000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,PAMPANGA,SAN SIMON,14536.0,51090.0,12.0,,,,,,,3000.0,2309280,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,CAMARINES NORTE,SAN VICENTE,26.0,120.0,8.0,,,,10.0,18.0,28.0,28.0,23013.2,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,8,NORTHERN SAMAR,SAN VICENTE,2385.0,9540.0,7.0,,,,,,,,,,
ENTENG,2024,2,CAGAYAN,SANTA ANA,1.0,3.0,1.0,,,,,,,,,,
ENTENG,2024,1,PANGASINAN,SANTA BARBARA,3387.0,13548.0,18.0,,,,,,,3000.0,798.6,['PACK'],['OTHERS']
ENTENG,2024,1,ILOCOS SUR,SANTA CRUZ,11.0,53.0,4.0,,,,0.0,7.0,7.0,,,,
ENTENG,2024,3,ZAMBALES,SANTA CRUZ,425.0,1192.0,8.0,,,,,,,,,,
ENTENG,2024,4A,LAGUNA,SANTA CRUZ,1367.0,4801.0,12.0,,,,,,,0.0,138194.6,,
ENTENG,2024,5,CAMARINES NORTE,SANTA ELENA,1139.0,5648.0,18.0,,,,,,,,,,
ENTENG,2024,8,SAMAR,SANTA MARGARITA,1730.0,5089.0,16.0,,,,,,,1500.0,915000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,1,ILOCOS SUR,SANTA MARIA,1.0,1.0,1.0,,,,1.0,0.0,1.0,,,,
ENTENG,2024,1,PANGASINAN,SANTA MARIA,41.0,176.0,3.0,,,,,,,,,,
ENTENG,2024,3,BULACAN,SANTA MARIA,336.0,1269.0,3.0,,,,,,,336.0,250672.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,LAGUNA,SANTA MARIA,884.0,2954.0,16.0,,,,0.0,2.0,2.0,50.0,635385.78,"['FINANCIAL', 'HYGIENE KIT']","['FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
ENTENG,2024,2,CAGAYAN,SANTA PRAXEDES,5.0,13.0,2.0,,,,,,,,,,
ENTENG,2024,3,NUEVA ECIJA,SANTO DOMINGO,35.0,139.0,2.0,,,,,,,,,,
ENTENG,2024,5,ALBAY,SANTO DOMINGO,2.0,3.0,1.0,,,,,,,,,,
ENTENG,2024,2,CAGAYAN,SANTO NIÑO,5.0,13.0,2.0,,,,,,,5.0,3658.15,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,3,PAMPANGA,SANTO TOMAS,4481.0,14391.0,7.0,,,,,,,,,,
ENTENG,2024,3,NUEVA ECIJA,SCIENCE CITY OF MUÑOZ,1118.0,4182.0,17.0,,,,,,,1060.0,815945.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,6,ANTIQUE,SIBALOM,96.0,268.0,4.0,,,,,,,,,,
ENTENG,2024,4A,CAVITE,SILANG,64.0,277.0,4.0,,,,,,,,,,
ENTENG,2024,4A,LAGUNA,SINILOAN,6908.0,27340.0,16.0,,,,5.0,15.0,20.0,0.0,1308802.02,,
ENTENG,2024,5,CAMARINES SUR,SIPOCOT,2780.0,12817.0,13.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,SIRUMA,2230.0,8950.0,14.0,,,,4.0,26.0,30.0,2230.0,60000,['HOT MEAL'],['READY TO EAT FOOD']
ENTENG,2024,5,SORSOGON,SORSOGON CITY,23.0,77.0,7.0,,,,,,,,,,
ENTENG,2024,3,ZAMBALES,SUBIC,3817.0,15248.0,16.0,,,,,,,400.0,307904,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,ALBAY,TABACO CITY,37.0,238.0,0.0,,,,,,,0.0,146471,['HOT MEAL'],['READY TO EAT FOOD']
ENTENG,2024,Car,MOUNTAIN PROVINCE,TADIAN,,,,,,,0.0,6.0,6.0,,,,
ENTENG,2024,8,EASTERN SAMAR,TAFT,764.0,3056.0,1.0,,,,,,,,,,
ENTENG,2024,4A,QUEZON,TAGKAWAYAN,76.0,299.0,7.0,,,,0.0,31.0,31.0,,,,
ENTENG,2024,Ncr,NCR,TAGUIG CITY,101.0,428.0,8.0,,,,,,,100.0,66951,['FOOD ITEM'],['FAMILY FOOD PACK']
ENTENG,2024,3,NUEVA ECIJA,TALAVERA,549.0,2229.0,13.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES NORTE,TALISAY CITY,1328.0,6617.0,4.0,,,,,,,1315.0,802150,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,BATANGAS,TANAUAN CITY,5.0,21.0,2.0,,,,0.0,1.0,1.0,,,,
ENTENG,2024,4A,RIZAL,TANAY,553.0,2621.0,8.0,,,,,,,553.0,1816672,,
ENTENG,2024,4A,CAVITE,TANZA,8.0,33.0,2.0,,,,,,,,,,
ENTENG,2024,3,TARLAC,TARLAC,470.0,1434.0,7.0,,,,,,,,,,
ENTENG,2024,4A,QUEZON,TAYABAS,1.0,10.0,1.0,,,,,,,,,,
ENTENG,2024,4A,RIZAL,TAYTAY,611.0,2354.0,4.0,,,,,,,611.0,1686280,,
ENTENG,2024,1,PANGASINAN,TAYUG,493.0,1949.0,14.0,,,,,,,,,,
ENTENG,2024,4A,RIZAL,TERESA,87.0,313.0,4.0,,,,335.0,705.0,1040.0,87.0,952806.56,"['FAMILY KIT', 'HYGIENE KIT']","['HYGIENE KIT', 'OTHERS']"
ENTENG,2024,4A,QUEZON,TIAONG,33.0,145.0,1.0,,,,,,,,,,
ENTENG,2024,5,CAMARINES SUR,TIGAON,4096.0,16084.0,6.0,,,,,,,2002.0,1320220.92,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,5,CAMARINES SUR,TINAMBAC,12460.0,46729.0,36.0,,,,,,,,,,
ENTENG,2024,6,ANTIQUE,TOBIAS FORNIER,27.0,103.0,2.0,,,,,,,,,,
ENTENG,2024,4A,BATANGAS,TUY,1.0,2.0,1.0,,,,,,,,,,
ENTENG,2024,1,PANGASINAN,UMINGAN,2570.0,9406.0,27.0,,,,,,,2570.0,1926124.35,['PACK'],['OTHERS']
ENTENG,2024,Ncr,NCR,VALENZUELA,649.0,2369.0,20.0,,,,,,,,,,
ENTENG,2024,3,TARLAC,VICTORIA,76.0,208.0,1.0,,,,,,,470.0,380060.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ENTENG,2024,4A,LAGUNA,VICTORIA,10.0,40.0,1.0,,,,,,,,,,
